tipo_registro,entidad,nit_entidad,departamento_entidad,id_proceso,referencia,nombre_proceso,descripcion,fecha_publicacion,precio_base,modalidad,adjudicado,proveedor,nit_proveedor,departamento_proveedor,valor_adjudicado,url_secop,noticias_entidad,nivel_menciones,es_proceso_candidato_s05,es_entidad_candidata_s05
historico_adjudicado,DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,890905211,Antioquia,CO1.REQ.1873110,31027,Contrato Interadministrativo para realizar las auditorías internas al Sistema Integral de Gestión y  fortalecimiento de capacidades  para los auditores internos que acompañan el proceso,Contrato Interadministrativo para realizar las auditorías internas al Sistema Integral de Gestión y  fortalecimiento de capacidades  para los auditores internos que acompañan el proceso,,48922372,Contratación Directa (con ofertas),Si,UNIVERSIDAD DE ANTIOQUIA,890980040,Antioquia,48922372.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1819304,,,False,False
historico_adjudicado,DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA,899999083,Distrito Capital de Bogotá,CO1.REQ.1342425,DAPRE-MC16-2020,MANTENIMIENTO TANQUES DE AGUA,"Contratar los servicios de lavado y desinfección de los tanques de almacenamiento de agua potable, así como de aseo y limpieza de los tanques de aguas negras, aguas lluvias y cajas recolectoras, incluido remoción y retiro de los lodos y material particulado, de las Sedes del Departamento Administrativo de la Presidencia de la República.",,38870798,Mínima cuantía,Si,Expertos Ingenieros S.A.S,900150067,Distrito Capital de Bogotá,38870798.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1299238,15,media,False,False
historico_adjudicado,ALCALDIA MUNICIPAL DE VALLEDUPAR,800098911,Cesar,CO1.REQ.7302920,CMC-SGR-072-2024,ADQUISICIÓN DE PÓLIZADE SEGURO PARA LA RED DE FRIO SECRETARIA LOCAL DE SALUD MUNICIPIO DE VALLEDUPAR (CESAR) AÑO 2024,ADQUISICIÓN DE PÓLIZADE SEGURO PARA LA RED DE FRIO SECRETARIA LOCAL DE SALUD MUNICIPIO DE VALLEDUPAR (CESAR) AÑO 2024,,35005260,Mínima cuantía,Si,SEGUROS GENERALES SURAMERICANA S.A.,890903407,No Definido,31504736.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7191751,,,False,False
historico_adjudicado,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE TAMESIS,811010121,No Definido,CO1.REQ.4461727,TAM009-23,ELEMENTOS DE ASEO; LIMPIEZA Y APARATOS ELÉCTRICOS,"CONTRATAR LA ADQUISICIÓN DE ELEMENTOS DE ASEO, LIMPIEZA Y APARATOS ELÉCTRICOS PARA LA PPL DEL EPMSC INPEC TÁMESIS.",,1440000,Mínima cuantía,Si,CENTRAL DE SUMINISTROS SAS,804003744,Santander,647550.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4365047,,,False,False
historico_adjudicado,SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,CO1.REQ.1154101,SED-LP-DSA-002-2020 (Presentación de oferta),VIGILANCIA (Presentación de oferta),PRESTACIÓN INTEGRAL DEL SERVICIO DE VIGILANCIA Y SEGURIDAD PRIVADA PARA LAS SEDES EDUCATIVAS Y ADMINISTRATIVAS DE LA SECRETARÍA DE EDUCACIÓN DEL DISTRITO,,109505643811,Licitación pública,Si,UNION TEMPORAL VISE LTDA - VIGILANCIA ACOSTA LTDA,901854435,No Definido,11532076445.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1116291,1,baja,False,True
historico_adjudicado,UNIDAD PRESTADORA DE SALUD SANTANDER,901361090,Santander,CO1.REQ.3414753,PN UPRES DESAN SA SI 002 2022   (Presentación de oferta),SUMINISTRO DE DISPOSITIVOS MÉDICOS; PARA LA ATENCIÓN DE LOS USUARIOS DEL SUBSISTEMA DE SALUD DE LA POLICÍA NACIONAL UNIDAD PRESTADORA DE SALUD SANTANDER (Presentación de oferta),"SUMINISTRO DE DISPOSITIVOS MÉDICOS, PARA LA ATENCIÓN DE LOS USUARIOS DEL SUBSISTEMA DE SALUD DE LA POLICÍA NACIONAL UNIDAD PRESTADORA DE SALUD SANTANDER",,350000000,Selección abreviada subasta inversa,Si,CEMINSUMOS SAS,900923368,Huila,150000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3329815,,,False,False
historico_adjudicado,SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,CO1.REQ.1157036,SED-LP-DBE-003-2020 (Presentación de oferta),TRANSPORTE ESCOLAR 2020 (Presentación de oferta),"PRESTAR EL SERVICIO DE TRANSPORTE ESPECIAL ESCOLAR, CON LOS VEHÍCULOS QUE REQUIERA LA SECRETARÍA DE EDUCACIÓN DEL DISTRITO CAPITAL.",,78549735305,Licitación pública,Si,LINEAS ESCOTUR S.A.,860058344,Distrito Capital de Bogotá,5485486428.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1119114,1,baja,False,True
historico_adjudicado,ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,901036590,Distrito Capital de Bogotá,CO1.REQ.3757689,ISI-014-2022 (Presentación de oferta),ADQUISICIÓN DE EQUIPOS BIOMÉDICOS Y DEMÁS ELEMENTOS NECESARIOS PARA LA DOTACIÓN DE LA UMHES TINTAL DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E. (Presentación de oferta),ADQUISICIÓN DE EQUIPOS BIOMÉDICOS Y DEMÁS ELEMENTOS NECESARIOS PARA LA DOTACIÓN DE LA UMHES TINTAL DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E.,,5235153370,Selección abreviada subasta inversa,Si,HEALTHCORP,901065278,Distrito Capital de Bogotá,440300000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3671545,,,False,False
historico_adjudicado,ICANH,830067892,Distrito Capital de Bogotá,CO1.REQ.190115,Selección Abreviada de Menor Cuantía 009 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),Programa de Seguros (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"CONTRATAR LOS SEGUROS QUE AMPAREN LOS INTERESES PATRIMONIALES ACTUALES Y FUTUROS, ASÍ COMO LOS BIENES DE PROPIEDAD DEL INSTITUTO COLOMBIANO DE ANTROPOLOGÍA E HISTORIA (ICANH), QUE ESTÉN BAJO SU RESPONSABILIDAD Y CUSTODIA Y AQUELLOS QUE SEAN ADQUIRIDOS PARA DESARROLLAR LAS FUNCIONES INHERENTES A SU ACTIVIDAD Y CUALQUIER OTRA PÓLIZA DE SEGUROS QUE REQUIERA LA ENTIDAD EN EL DESARROLLO DE SU ACTIVIDAD",,0,Selección Abreviada de Menor Cuantía,Si,Aseguradora Solidaria de Colombia Entidad Cooperativa.,860524654,Distrito Capital de Bogotá,145755569.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.184912,,,False,False
historico_adjudicado,IDARTES,900413030,Distrito Capital de Bogotá,CO1.REQ.860203,IDARTES-SA-SI-005-2019 (Presentación de oferta),PUBLICACIONES Y MERCHANDISING (Presentación de oferta),"Prestar los servicios de impresión, producción, instalación y desinstalación de piezas gráficas, material merchandising y/o productos publicitarios en pequeño, mediano y gran formato para la divulgación de los programas y eventos que realiza o en los que participe el Instituto Distrital de las Artes, en desarrollo de su actividad misional.",,340000000,Selección abreviada subasta inversa,Si,FENIX MEDIA GROUP SAS,830081460,No Definido,69485098.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.826349,,,False,False
historico_adjudicado,FUERZA AEROESPACIAL COLOMBIANA,899999102,Distrito Capital de Bogotá,CO1.REQ.4549370,059-00-A-COFAC-JELOG-2023 (Presentación de oferta),SUMINISTRO COMBUSTIBLE DE AVIACION (Presentación de oferta),"SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN PARA LAS AERONAVES DE LA FUERZA PÚBLICA, DEL ESTADO, DE CONFORMIDAD CON EL ANEXO TÉCNICO",,19195538100,Selección abreviada subasta inversa,Si,ENERGIZAR S.A.S.,830095617,Distrito Capital de Bogotá,1415573.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4453318,5,media,False,True
historico_adjudicado,UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,900127032,Distrito Capital de Bogotá,CO1.REQ.245226,LP 005-2017 (Presentación de oferta),COMPRAVENTA DE MAQUINARIA; VEHÍCULOS Y EQUIPOS INCLUIDO EL MANTENIMIENTO PREVENTIVO; MANO DE OBRA; REPUESTOS Y GARANTÍA. (Presentación de oferta),"COMPRAVENTA DE MAQUINARIA, VEHÍCULOS Y EQUIPOS INCLUIDO EL MANTENIMIENTO PREVENTIVO, MANO DE OBRA, REPUESTOS Y GARANTÍA.",,1651360788,Licitación pública,Si,GECOLSA,860002576,Distrito Capital de Bogotá,248000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.239836,,,False,False
historico_adjudicado,CENAC AVIACION,830039207,Distrito Capital de Bogotá,CO1.REQ.254139,516-CENACAVIACION-2017,CONTRATO INTERADMINISTRATIVO,"PRESTACIÓN DE SERVICIOS DE MANTENIMIENTO NIVEL AVIM PARA LOS HELICÓPTEROS BLACK HAWK DE LA AVIACIÓN DEL EJÉRCITO, CON VIGENCIA FUTURA 2018",,1850562900,Contratación Directa (con ofertas),Si,CORPORACIÓN DE LA INDUSTRIA AERONÁUTICA COLOMBIANA S.A -PROVEEDOR,8999992781,Distrito Capital de Bogotá,1850562900.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.247649,1,baja,False,False
historico_adjudicado,ARMADA NACIONAL BASE NAVAL No. 6 ARC BOGOTA,800141644,Distrito Capital de Bogotá,CO1.REQ.3484177,0194-ARC-CBNL06-2022,SERVICIO DE IMPRESIÓN; EDICION Y PUBLICACION DE LAS UNIDADES DE LA ARMADA NACIONAL,"SERVICIO DE IMPRESIÓN, EDICION Y PUBLICACION DE LAS UNIDADES DE LA ARMADA NACIONAL , de conformidad con las especificaciones técnicas establecidas en las del Anexo  A  del presente documento",,259638084,Contratación Directa (con ofertas),Si,IMPRENTA NACIONAL DE COLOMBIA,830001113,Distrito Capital de Bogotá,259638084.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3398422,,,False,False
historico_adjudicado,DIRECCIÓN DE INTELIGENCIA POLICIAL,830000097,Distrito Capital de Bogotá,CO1.REQ.959554,PN DIPOL SA 057-2019 (Presentación de oferta),ADQUISICIÓN PLANTAS ELÉCTRICAS; BATERÍAS Y LÍNEAS DE RECEPCIÓN DE SEÑAL PARA LA DIRECCIÓN DE INTELIGENCIA POLICIAL (Presentación de oferta),"ADQUISICIÓN PLANTAS ELÉCTRICAS, BATERÍAS Y LÍNEAS DE RECEPCIÓN DE SEÑAL PARA LA DIRECCIÓN DE INTELIGENCIA POLICIAL",,88633000,Selección abreviada subasta inversa,Si,EAGLE COMMERCIAL SA,830040391,Distrito Capital de Bogotá,88632000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.926225,,,False,False
historico_adjudicado,GOBERNACION DEL CHOCÓ.,891680010,No Definido,CO1.REQ.6797672,LP-003- DEL 2024 (Presentación de oferta),VIGILANCIA (Presentación de oferta),No definido,,5302518595,Licitación pública,Si,CUANGARE SEGURIDAD LTDA,900376565,Chocó,5200693222.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6697813,2,baja,False,True
historico_adjudicado,(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,CO1.REQ.3068162,SDIS-DCT092-005-2022,atención alimentaria en la modalidad Comedores Comunitarios - Cocinas Populares,"Aunar recursos técnicos, administrativos y financieros entre las partes para prestar la atención alimentaria en la modalidad Comedores Comunitarios - Cocinas Populares, a población en situación de inseguridad alimentaria moderada o severa y, desarrollar procesos de inclusión social, ambiental y productiva, promoción de estilos de vida saludable y vigilancia del estado nutricional, en el marco del Proyecto 7745  Compromiso por una Alimentación Integral en Bogotá .",,28899935197,Contratación régimen especial (con ofertas),Si,CORPOCCORED,900091723,Distrito Capital de Bogotá,314727347.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2990301,2,baja,False,True
historico_adjudicado,CENAC AVIACION,830039207,Distrito Capital de Bogotá,CO1.REQ.4406146,120-MC-CENACAVIACION-2023,ADQUISICIÓN DE GRASAS Y LUBRICANTES PARA EL EQUIPO ETAA Y TALLERES BAEMA,ADQUISICIÓN DE GRASAS Y LUBRICANTES PARA EL EQUIPO ETAA Y TALLERES BAEMA,,100012135,Mínima cuantía,Si,INTERNATIONAL LOGISTIC SERVICE SAS,900127155,Distrito Capital de Bogotá,66117590.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4325273,1,baja,False,False
historico_adjudicado,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,899999007,Distrito Capital de Bogotá,CO1.REQ.235144,PSAMC 08 DE 2017 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),PROCESO DE SELECCION ABREVIADA DE MENOR CUANTIA 08 DE 2017 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"CONTRATAR LA ADQUISICIÓN DE UNA LICENCIA DE SOFTWARE A PERPETUIDAD DE LOS MÓDULOS DE NÓMINA Y EL MÓDULO DE TALENTO HUMANO E IMPLEMENTARLO EN LA INFRAESTRUCTURA TECNOLÓGICA DE LA SUPERINTENDENCIA DE NOTARIADO Y REGISTRO, QUE CONTEMPLE PARAMETRIZACIÓN Y PUESTA EN PRODUCCIÓN, CON TRANSFERENCIA DE CONOCIMIENTO TÉCNICO Y FUNCIONAL. PROVEER LA INTEROPERABILIDAD CON LOS DIFERENTES SISTEMAS ADMINISTRATIVO Y MISIONAL DE LA SNR.",,425860500,Selección Abreviada de Menor Cuantía,Si,UN&ON SOLUCIONES SISTEMAS DE INFORMACION SAS,800233464,Distrito Capital de Bogotá,421736000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.228530,9,media,False,True
historico_adjudicado,ADRES,901037916,Distrito Capital de Bogotá,CO1.REQ.3601877,ADRES-CD-204-2022,SERVICIOS POSTALES DE CORREO Y MENSAJERIA EXPRESA,"Prestar los servicios de Centro de Administración del Documento CAD, Servicios Postales de Correo y Mensajería Expresa para la Administradora de Recursos Generales del Sistema General de Seguridad Social - ADRES.",,3373318122,Contratación Directa (con ofertas),Si,SERVICIOS POSTALES NACIONALES S.A.S,900062917,Distrito Capital de Bogotá,3373318122.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3525099,,,False,False
historico_adjudicado,DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,800141338,Distrito Capital de Bogotá,CO1.REQ.883143,PN DIJIN SA 017 DE 2019 (Presentación de oferta),MANTENIMIENTO PREVENTIVO; CORRECTIVO; CALIBRACIÓN; VERIFICACIÓN  Y CALIFICACIÓN OPERACIONAL PARA LOS EQUIPOS DE LOS LABORATORIOS NO ACREDITADOS DE LA JEFATURA DE POLICÍA CIENTÍFICA Y CRIMINALÍSTICA DE,"MANTENIMIENTO PREVENTIVO, CORRECTIVO, CALIBRACIÓN, VERIFICACIÓN  Y CALIFICACIÓN OPERACIONAL PARA LOS EQUIPOS DE LOS LABORATORIOS NO ACREDITADOS DE LA JEFATURA DE POLICÍA CIENTÍFICA Y CRIMINALÍSTICA DE LA DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL Y UNIDADES DESCONCENTRADAS",,883238671,Selección abreviada subasta inversa,Si,PURIFICACION Y ANALISIS DE FLUIDOS S.A.S,860518299,Distrito Capital de Bogotá,16000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.849202,2,baja,False,False
historico_adjudicado,PROCURADURIA GENERAL DE LA NACION,899999119,Distrito Capital de Bogotá,CO1.REQ.2262214,SASI-004-2021 (Presentación de oferta),ADQUIRIR LA RENOVACIÓN DEL SOPORTE Y ACTUALIZACIÓN DE FÁBRICA DE LAS LICENCIAS DE LA PLATAFORMA DE SEGURIDAD PERIMETRAL DE LA ENTIDAD Y SERVICIOS CONEXOS (Presentación de oferta),ADQUIRIR LA RENOVACIÓN DEL SOPORTE Y ACTUALIZACIÓN DE FÁBRICA DE LAS LICENCIAS DE LA PLATAFORMA DE SEGURIDAD PERIMETRAL DE LA ENTIDAD Y SERVICIOS CONEXOS,,1069302176,Selección abreviada subasta inversa,Si,COMPAÑIA DE INGENIEROS DE SISTEMAS ASOCIADOS COINSA SAS,800143512,Santander,1069302176.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2203233,195,alta,False,True
historico_adjudicado,(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,CO1.REQ.3220615,SDIS-DCT092-008-2022,AUNAR RECURSOS TECNICOS; FISICOS; ADMINISTRATIVOS Y ECONOMICOS ENTRE LAS PARTES; PARA GARANTIZAR LA EDUCACION INICIAL EN EL MARCO DE LA ATENCION INTEGRAL DE LOS NIÑAS Y NIÑOS EN PRIMERA INFANCIA; UBIC,"AUNAR RECURSOS TECNICOS, FISICOS, ADMINISTRATIVOS Y ECONOMICOS ENTRE LAS PARTES, PARA GARANTIZAR LA EDUCACION INICIAL EN EL MARCO DE LA ATENCION INTEGRAL DE LOS NIÑAS Y NIÑOS EN PRIMERA INFANCIA, UBICADOS EN LOS BARRIOS ADSCRITOS A LAS LOCALIDADES DEL DISTRITO CAPITAL A TRAVES DE LA PUESTA EN FUNCIONAMIENTOS DE UN JARDIN INFANTIL.",,53757883507,Contratación régimen especial (con ofertas),Si,MANOSUNID,900026353,Distrito Capital de Bogotá,1603151567.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3143647,2,baja,False,True
historico_adjudicado,CENTRAL ADMINISTRATIVA Y CONTABLE - CENAC - ARMENIA,901540882,Quindío,CO1.REQ.8892196,192-SASI-DISANEJC/CENACARMENIA-2025 (Presentación de oferta),SUMINISTRO INSUMOS MÉDICO QUIRÚRGICOS Y ELEMENTOS DE PROTECCION (Presentación de oferta),CONTRATAR EL SUMINISTRO DE GRUPO 1: INSUMOS MEDICO QUIRURGICOS; GRUPO 2:  GUANTES QUIRURGICOS; GRUPO 3: ELEMENTOS DE BIOSEGURIDAD CON DESTINO LA REGIONAL DE SANIDAD MILITAR No.11 ESMBAS08 Y SUS UNIDADES CENTRALIZADAS,,320000000,Selección abreviada subasta inversa,Si,CEMINSUMOS SAS,900923368,Huila,25000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8758850,,,False,False
historico_adjudicado,DEFENSORÍA DEL PUEBLO,800186061,Distrito Capital de Bogotá,CO1.REQ.7195535,INV-25-2024,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA LOS EQUIPOS DE AGUA POTABLE Y EYECTORES DE AGUAS NEGRAS; AGUAS RECIRCULADAS; AGUAS GRISES Y TRAMPA DE GRASA,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO (INCLUYE BOLSA DE REPUESTOS) PARA LOS EQUIPOS DE AGUA POTABLE Y EYECTORES DE AGUAS NEGRAS, AGUAS RECIRCULADAS, AGUAS GRISES Y TRAMPA DE GRASA PARA LAS SEDES NACIONAL Y CENTRO DE LA DEFENSORÍA DEL PUEBLO, UBICADAS EN LA CIUDAD DE BOGOTÁ D.C.",,50509205,Mínima cuantía,Si,INGENIERIA DE BOMBAS Y PLANTAS S.A.S,900152368,Distrito Capital de Bogotá,27526885.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7076324,23,alta,False,False
historico_adjudicado,ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,901036590,Distrito Capital de Bogotá,CO1.REQ.4785872,SS-018 DE 2023,ADQUISICIÓN DE EQUIPOS BIOMEDICOS Y MOBILIARIO NECESARIO PARA LA DOTACION DE CAPS DE VERBENAL PARA LA SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E DECLARADOS FALLIDOS DEL PROCESO CA-002-2023,ADQUISICIÓN DE EQUIPOS BIOMEDICOS Y MOBILIARIO NECESARIO PARA LA DOTACION DE CAPS DE VERBENAL PARA LA SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E DECLARADOS FALLIDOS DEL PROCESO CA-002-2023,,1180973682,Contratación régimen especial (con ofertas),Si,IMCARE SAS,900068959,Distrito Capital de Bogotá,10650000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4690664,,,False,False
historico_adjudicado,ALCALDIA DE GUATEQUE,800013683,Boyacá,CO1.REQ.6420422,MG-MIC-023-2024,ACTUALIZACION DE VIGENCIA DE LA POLIZA PARA GARANTIZAR EL CUMPLIMIENTO DEL CONVENIO INTERADMINISTRATIVO N 1913 DE 2022 CELEBRADO ENTRE EL MINISTERIO DE INTERIOR  FONSECON Y EL MUNICIPIO DE GUATEQU,"ACTUALIZACION DE VIGENCIA DE LA POLIZA, PARA GARANTIZAR EL CUMPLIMIENTO DEL CONVENIO INTERADMINISTRATIVO N 1913 DE 2022, CELEBRADO ENTRE EL MINISTERIO DE INTERIOR  FONSECON Y EL MUNICIPIO DE GUATEQUE",,2897543,Mínima cuantía,Si,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,860002400,Distrito Capital de Bogotá,2897543.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6306218,,,False,False
historico_adjudicado,CENAC AVIACION,830039207,Distrito Capital de Bogotá,CO1.REQ.1865033,SASI-035-CENACAVIACION-2021 (Presentación de oferta),ADQUISICIÓN Y SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 PARA LAS AERONAVES DEL EJÉRCITO NACIONAL; AERONAVES  ESTATALES QUE POR INTERMEDIO DE COOPERACIÓN CUANDO ASÍ LO REQUIERAN; Y AERONAVES C,"ADQUISICIÓN Y SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 PARA LAS AERONAVES DEL EJÉRCITO NACIONAL, AERONAVES ESTATALES QUE POR INTERMEDIO DE COOPERACIÓN CUANDO ASÍ LO REQUIERAN, Y AERONAVES CIVILES QUE PRESTEN SUS SERVICIOS A LA DIVISIÓN DE AVIACIÓN ASALTO AÉREO MEDIANTE CONTRATOS DE HORAS RENTADASO EN CUMPLIMIENTO DE ALGUNA MISIÓN EN APOYO AL EJÉRCITO NACIONAL",,13000000000,Selección abreviada subasta inversa,Si,FASTER FUEL SAS,900185158,Distrito Capital de Bogotá,293459081.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1811141,1,baja,False,False
historico_adjudicado,ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,899999325,Cundinamarca,CO1.REQ.7250184,LP-009-2024 (Presentación de oferta),CONTRATO DE SEGUROS QUE AMPARE A LA ALCALDIA MUNICIPAL DE MADRID LAS SIGUIENTES PÓLIZAS: PROTECCIÓN DE LOS BIENES MUEBLES E INMUEBLES; MAQUINARIA Y PARQUE AUTOMOTOR; E INTERESES PATRIMONIALES; Y RESPO,"CONTRATO DE SEGUROS QUE AMPARE A LA ALCALDIA MUNICIPAL DE MADRID LAS SIGUIENTES PÓLIZAS: PROTECCIÓN DE LOS BIENES MUEBLES E INMUEBLES, MAQUINARIA Y PARQUE AUTOMOTOR, E INTERESES PATRIMONIALES, Y RESPONSABILIDAD CIVIL SERVIDORES PÚBLICOS DE LA ALCALDIA MUNICIPAL DE MADRID Y LA SUSCRIPCION DE LA POLIZA DE VIDA GRUPO DEL SEÑOR ALCALDE Y PERSONERO Y EL AMPARO PARA LOS CONTRATOS Y/O CONVENIOS INTERADMINISTRATIVOS Y RESOLUCIONES CELEBRADOS POR LA ALCALDIA MUNICIPAL DE MADRID CUNDINAMARCA",,1300000000,Licitación pública,Si,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,860002400,Distrito Capital de Bogotá,1299453672.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7132848,,,False,False
historico_adjudicado,GOBERNACION DEL CASANARE,892099216,Casanare,CO1.REQ.2895609,CAS-OAJ-MC-003-2022,ADQUISICIÓN DE PÓLIZA DE SEGURO DE CUMPLIMIENTO PARA  EL CONVENIO ESPECIFICO NO. 3044710 CELEBRADO ENTRE EL DEPARTAMENTO DE CASANARE Y ECOPETROL S.A.,ADQUISICIÓN DE PÓLIZA DE SEGURO DE CUMPLIMIENTO PARA  EL CONVENIO ESPECIFICO NO. 3044710 CELEBRADO ENTRE EL DEPARTAMENTO DE CASANARE Y ECOPETROL S.A.,,1428608,Mínima cuantía,Si,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,860002400,Distrito Capital de Bogotá,1428608.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2824798,,,False,False
historico_adjudicado,ALCALDIA  MUNICIPIO DE IBAGUE*,800113389,Tolima,CO1.REQ.2951707,AI-MC-2437-2022,MINIMA CUANTIA,MOV01- ADQUISICION DE ALCOHOLIMETROS CON ELEMENTOS Y SUMINISTROS QUE PERMITAN EL FUNCIONAMIENTO Y OPERACIÓN DE LOS EQUIPOS DE PRUEBA DE ALCOHOLEMIA PARA OPTIMIZAR LAS ACTIVIDADES DEL CUERPO DE AGENTES DE TRANSITO DE IBAGUE,,61881515,Mínima cuantía,Si,SARAVIA BRAVO S.A.S,860000888,Distrito Capital de Bogotá,59692780.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2879549,,,False,False
historico_adjudicado,PROCURADURIA GENERAL DE LA NACION,899999119,Distrito Capital de Bogotá,CO1.REQ.1400026,LP-002-2020 (Fase de Selección (Presentación de ofertas)),SERVICIO DE MANTENIMIENTO INTEGRAL LOCATIVO PARA LAS SEDES EN PROPIEDAD; COMODATO Y TENENCIA DE LA PROCURADURÍA GENERAL DE LA NACIÓN EN BOGOTÁ Y A NIVEL NACIONAL  (Fase de Selección (Presentación de o,"CONTRATAR LA PRESTACIÓN DEL SERVICIO DE MANTENIMIENTO INTEGRAL LOCATIVO PARA LAS SEDES EN PROPIEDAD, COMODATO Y TENENCIA DE LA PROCURADURÍA GENERAL DE LA NACIÓN EN BOGOTÁ Y A NIVEL NACIONAL CON EL FIN DE MEJORAR LAS CONDICIONES FÍSICAS Y LOCATIVAS DE LOS SITIOS DE TRABAJO.",,1928571429,Licitación pública Obra Publica,Si,HyD  S.A.S.,830021364,No Definido,380588497.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1355509,195,alta,False,True
